N,nominal_load,actual_load,P,generator,corr,condition,rep,mean_pair_overlap_abs,mean_q2,mean_cost_int,mean_cost_cum
128,0.15,0.1484375,19,mixture,0.35,correlated,29,0.09009502923976608,0.00033975575078343137,1.0003396756156129,1.0060899049772751
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,29,0.07693713450292397,0.0001569845519077003,1.0001569677643039,1.0028203077578715
128,0.15,0.1484375,19,mixture,0.35,correlated,30,0.09594298245614036,0.0003446122572069705,1.0003445302503762,1.0061767016321224
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,30,0.07090643274853801,0.00011630971726855735,1.000116299964603,1.0020904260611558
128,0.15,0.1484375,19,mixture,0.35,correlated,31,0.10361842105263158,0.0005771849537120127,1.0005769509995006,1.01031477484624
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,31,0.06834795321637427,0.00010585739373233131,1.0001058491682064,1.0019027771686764
128,0.15,0.1484375,19,mixture,0.35,correlated,32,0.0847953216374269,0.0004263846932299128,1.000426187547769,1.00761249820155
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,32,0.07913011695906433,0.00014506847818520198,1.0001450535472043,1.0026064167973072
128,0.15,0.1484375,19,mixture,0.35,correlated,33,0.07456140350877193,0.00012953445588908722,1.00012952431793,1.002328345254341
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,33,0.07163742690058479,0.00011205443189395149,1.0001120460981263,1.0020142882635483
128,0.15,0.1484375,19,mixture,0.35,correlated,34,0.0893640350877193,0.0003746159493415478,1.0003745063873222,1.0067080638405346
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,34,0.07291666666666667,0.00017990955663928871,1.0001798825954311,1.0032296936226754
128,0.15,0.1484375,19,mixture,0.35,correlated,35,0.0849780701754386,0.00025749893879173727,1.000257451321552,1.0046196677823223
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,35,0.07949561403508772,0.00023572114030192973,1.0002356785954831,1.0042292991314226
128,0.15,0.1484375,19,mixture,0.35,correlated,36,0.09137426900584796,0.0002872519451179253,1.0002871922634908,1.0051513642294552
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,36,0.06798245614035088,7.324486962570416e-05,1.0000732412639686,1.0013172418143848
128,0.15,0.1484375,19,mixture,0.35,correlated,37,0.10489766081871345,0.0007246413204449216,1.0007241435268082,1.0128868533651154
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,37,0.06286549707602339,0.00014394888987146395,1.0001439301311654,1.0025850372399423
128,0.15,0.1484375,19,mixture,0.35,correlated,38,0.08863304093567251,0.00031730025082857185,1.0003172203630255,1.0056858284090218
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,38,0.06944444444444445,0.00014864606209475574,1.0001486287517498,1.0026700490190674
128,0.15,0.1484375,19,mixture,0.35,correlated,39,0.09137426900584796,0.0003530760899241097,1.0003530011833333,1.0063312883119746
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,39,0.0670687134502924,0.00010946684448193456,1.0001094573052283,1.0019673244606584
128,0.15,0.1484375,19,mixture,0.35,correlated,40,0.08150584795321637,0.0001804576662881396,1.0001804378362404,1.0032418401507754
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,40,0.07675438596491228,0.00013908388562391158,1.0001390613013488,1.0024962550459062
128,0.15,0.1484375,19,mixture,0.35,correlated,41,0.08826754385964912,0.00035977662415851146,1.000359665710085,1.0064405667756027
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,41,0.07383040935672515,0.000135514799538371,1.0001355032056376,1.002435522819159
128,0.15,0.1484375,19,mixture,0.35,correlated,42,0.09502923976608187,0.00036572510096774584,1.0003656050489822,1.0065447671442518
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,42,0.06396198830409357,0.0001022224495106885,1.0001022142182023,1.001837346867
128,0.15,0.1484375,19,mixture,0.35,correlated,43,0.08826754385964912,0.0003534903588447528,1.0003533831963662,1.0063285628530751
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,43,0.06999269005847954,0.00021327413817108338,1.0002132043850358,1.0038167072523116
128,0.15,0.1484375,19,mixture,0.35,correlated,44,0.08644005847953216,0.00035787311157955645,1.0003577272577893,1.0063953374739198
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,44,0.07218567251461988,0.00019999841260647433,1.0001999532157233,1.0035854823954664
128,0.15,0.1484375,19,mixture,0.35,correlated,45,0.0851608187134503,0.0002517544097588195,1.000251706992889,1.0045163355019948
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,45,0.07437865497076024,0.00011326749627183465,1.0001132582757721,1.0020358377292364
128,0.15,0.1484375,19,mixture,0.35,correlated,46,0.08607456140350878,0.00022555774278215223,1.0002255063112189,1.0040435591299743
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,46,0.0763888888888889,0.00015115716909065396,1.000151140470895,1.0027154434470977
128,0.15,0.1484375,19,mixture,0.35,correlated,47,0.10105994152046784,0.0003724681243222135,1.0003723862117841,1.0066781044177127
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,47,0.06524122807017543,8.511208086012663e-05,1.0000851059263152,1.0015300305827797
128,0.15,0.1484375,19,mixture,0.35,correlated,48,0.09959795321637427,0.00036389169543689967,1.0003638080876305,1.0065231988991834
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,48,0.07383040935672515,0.0001368808247484916,1.0001368673208006,1.002459497523808
128,0.15,0.1484375,19,mixture,0.35,correlated,49,0.09484649122807018,0.0004707603302268008,1.0004705850947238,1.0084178658105412
128,0.15,0.1484375,19,mixture,0.35,uncorrelated,49,0.0710891812865497,0.00014665119790765899,1.0001466351389283,1.0026345427722079
128,0.15,0.1484375,19,mixture,0.45,correlated,0,0.11385233918128655,0.00113967292079321,1.001138883015958,1.020264673244376
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,0,0.06341374269005848,9.466151059495101e-05,1.000094656006602,1.0017021281008762
128,0.15,0.1484375,19,mixture,0.45,correlated,1,0.10599415204678363,0.0006679225940688724,1.0006675929567956,1.0119179187828795
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,1,0.07291666666666667,9.683270463032155e-05,1.0000968259081402,1.001740793476194
128,0.15,0.1484375,19,mixture,0.45,correlated,2,0.11476608187134503,0.0011046300190188099,1.001103547618143,1.019547899533593
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,2,0.06633771929824561,0.00010773753729525006,1.0001077308169208,1.0019371033504292
128,0.15,0.1484375,19,mixture,0.45,correlated,3,0.10489766081871345,0.0005913614486220201,1.000591102621406,1.010562158626703
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,3,0.07492690058479533,0.0001498654998406488,1.0001498499612096,1.0026925658244306
128,0.15,0.1484375,19,mixture,0.45,correlated,4,0.12097953216374269,0.0010287784418770592,1.001028126552058,1.0183117187129238
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,4,0.07456140350877193,0.00017928284211831584,1.000179261758415,1.0032202920641915
128,0.15,0.1484375,19,mixture,0.45,correlated,5,0.12298976608187134,0.002127602322638856,1.0021239921142886,1.0371985133309083
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,5,0.07218567251461988,0.0001615755013308272,1.000161555754282,1.002901996080324
128,0.15,0.1484375,19,mixture,0.45,correlated,6,0.12134502923976608,0.0014417556932701584,1.0014404192378008,1.0255334396928326
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,6,0.06816520467836257,0.00016585840463347593,1.0001658303337198,1.0029764357841011
128,0.15,0.1484375,19,mixture,0.45,correlated,7,0.11988304093567251,0.0010095223726631663,1.0010088164109638,1.0179487201601272
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,7,0.07474415204678363,0.00012460359350543264,1.0001245934974479,1.0022396039476045
128,0.15,0.1484375,19,mixture,0.45,correlated,8,0.10946637426900585,0.0008036710837676062,1.000803242424226,1.0143301149262496
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,8,0.07931286549707603,0.0001937801298848212,1.0001937499484033,1.0034783284004125
128,0.15,0.1484375,19,mixture,0.45,correlated,9,0.1074561403508772,0.0009313763830378539,1.000930655667957,1.0165383591525372
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,9,0.0763888888888889,0.0001310279484594057,1.0001310135081791,1.0023538484032415
128,0.15,0.1484375,19,mixture,0.45,correlated,10,0.13249269005847952,0.001422210698039817,1.001420844760571,1.025173028266653
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,10,0.06560672514619884,0.00010216933811060605,1.0001021596330109,1.001835917516693
128,0.15,0.1484375,19,mixture,0.45,correlated,11,0.1248172514619883,0.0016191732630175786,1.001617036918934,1.028487887434536
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,11,0.07364766081871345,0.0001645497397354444,1.0001645302110882,1.0029555994885053
128,0.15,0.1484375,19,mixture,0.45,correlated,12,0.11586257309941521,0.0008076119496537239,1.000807140691613,1.0143878346241093
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,12,0.06853070175438597,9.082261859699158e-05,1.0000908174538896,1.0016331376872218
128,0.15,0.1484375,19,mixture,0.45,correlated,13,0.11330409356725146,0.0009734554830951765,1.0009727426698354,1.0172980087545356
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,13,0.07035818713450293,0.00012161448390879237,1.0001215998116688,1.0021843351879187
128,0.15,0.1484375,19,mixture,0.45,correlated,14,0.11312134502923976,0.0010175443185316195,1.0010168243243744,1.0180888949624416
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,14,0.07090643274853801,0.0001225343733582204,1.0001225244150358,1.0022024029870569
128,0.15,0.1484375,19,mixture,0.45,correlated,15,0.10928362573099415,0.0009570695539417394,1.0009564510256481,1.0170319882813714
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,15,0.07090643274853801,0.0001430842362781217,1.0001430669804459,1.002569954993948
128,0.15,0.1484375,19,mixture,0.45,correlated,16,0.12335526315789473,0.0015387116163486712,1.001536643221518,1.0270643972688949
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,16,0.07236842105263158,8.659070223842203e-05,1.0000865863016846,1.0015572096701764
128,0.15,0.1484375,19,mixture,0.45,correlated,17,0.10124269005847954,0.0008970621696725851,1.0008964619744956,1.0159579410712831
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,17,0.06761695906432749,0.00013706565242077855,1.0001370524609452,1.0024629254486839
128,0.15,0.1484375,19,mixture,0.45,correlated,18,0.12116228070175439,0.0020135381553657845,1.0020105283960608,1.0353259123359098
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,18,0.07309941520467836,0.00018430930502211882,1.0001842763027966,1.0033069574631743
128,0.15,0.1484375,19,mixture,0.45,correlated,19,0.11714181286549707,0.001174494879143267,1.0011735331205722,1.0208396087793268
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,19,0.07510964912280702,0.00014340502913461964,1.0001433897914558,1.0025763751199277
128,0.15,0.1484375,19,mixture,0.45,correlated,20,0.1112938596491228,0.001068306070274421,1.001067538426802,1.0189876070294022
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,20,0.06761695906432749,0.00012216046910163997,1.0001221504556361,1.0021956556774203
128,0.15,0.1484375,19,mixture,0.45,correlated,21,0.12134502923976608,0.0014197059644119288,1.0014184717259313,1.0251672521901198
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,21,0.06725146198830409,0.00014160561489982628,1.0001415865258239,1.0025427534134235
128,0.15,0.1484375,19,mixture,0.45,correlated,22,0.11494883040935673,0.0012929226790471123,1.00129178157985,1.0229163354282564
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,22,0.07492690058479533,0.00017156256900233098,1.0001715405488967,1.0030810300730344
128,0.15,0.1484375,19,mixture,0.45,correlated,23,0.10581140350877193,0.0010910972342778019,1.0010901621156136,1.01934740845438
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,23,0.0754751461988304,0.00011070540233185729,1.0001106977075858,1.0019902112737695
128,0.15,0.1484375,19,mixture,0.45,correlated,24,0.10654239766081872,0.0008162946013392027,1.000815701622793,1.0145075667168724
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,24,0.0710891812865497,9.597017549298258e-05,1.000095964120171,1.001725506335063
128,0.15,0.1484375,19,mixture,0.45,correlated,25,0.10635964912280702,0.0007013700293847955,1.0007010521755317,1.01252345641023
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,25,0.066703216374269,8.382466052212804e-05,1.000083818686863,1.0015069147683853
128,0.15,0.1484375,19,mixture,0.45,correlated,26,0.0939327485380117,0.0006072353838786625,1.000606962158275,1.0108433307592462
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,26,0.06578947368421052,0.00012020172066659923,1.000120190235173,1.0021599254110771
128,0.15,0.1484375,19,mixture,0.45,correlated,27,0.12244152046783625,0.0014542814858656032,1.00145260524087,1.025660128229813
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,27,0.0756578947368421,0.00011432122644947047,1.0001143126970593,1.0020550268604946
128,0.15,0.1484375,19,mixture,0.45,correlated,28,0.10179093567251463,0.0008658900267361938,1.0008652216836271,1.015376935447188
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,28,0.06304824561403509,8.875977181778927e-05,1.0000887540077523,1.0015958135614338
128,0.15,0.1484375,19,mixture,0.45,correlated,29,0.11038011695906433,0.0010873603161680007,1.0010862509828402,1.019228606977166
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,29,0.0710891812865497,0.00010533052864351344,1.0001053239475453,1.001893822344827
128,0.15,0.1484375,19,mixture,0.45,correlated,30,0.10635964912280702,0.0005936218698095291,1.0005933772210198,1.0106072424697927
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,30,0.0754751461988304,0.00014656197075552048,1.0001465474729034,1.0026334372816896
128,0.15,0.1484375,19,mixture,0.45,correlated,31,0.12262426900584796,0.001094158575378554,1.0010934578650112,1.0194732647836755
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,31,0.07072368421052631,0.00010013623371544987,1.00010012925413,1.0018001974625776
128,0.15,0.1484375,19,mixture,0.45,correlated,32,0.13596491228070176,0.0018078249561104384,1.0018050351195698,1.0316913550350895
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,32,0.06560672514619884,0.00014664694899565236,1.0001466118744553,1.0026284173980586
128,0.15,0.1484375,19,mixture,0.45,correlated,33,0.1284722222222222,0.0016857600875289469,1.0016836821809036,1.0297033330706948
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,33,0.0720029239766082,0.00011359678695234585,1.000113587312908,1.0020416835925905
128,0.15,0.1484375,19,mixture,0.45,correlated,34,0.12463450292397661,0.0016557478975703563,1.0016537433853587,1.0291852820496679
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,34,0.06743421052631579,8.978588406738219e-05,1.0000897804398488,1.0016143865022034
128,0.15,0.1484375,19,mixture,0.45,correlated,35,0.13322368421052633,0.001554817117309673,1.001552741076538,1.0273475692425829
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,35,0.06907894736842106,0.00012443788593717537,1.000124426390506,1.0022361721670427
128,0.15,0.1484375,19,mixture,0.45,correlated,36,0.13687865497076024,0.0015336617844288318,1.001531968529979,1.0270806521512812
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,36,0.0712719298245614,0.0001316440407003621,1.0001316313883448,1.0023655101106719
128,0.15,0.1484375,19,mixture,0.45,correlated,37,0.1111111111111111,0.0008529584630441189,1.0008524919413717,1.0152052977883257
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,37,0.06926169590643275,9.500354801148199e-05,1.0000949983010061,1.0017083673614344
128,0.15,0.1484375,19,mixture,0.45,correlated,38,0.11440058479532164,0.0008764167062325353,1.0008757207582446,1.015557864918661
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,38,0.06725146198830409,9.620811456535193e-05,1.0000962018628032,1.0017297261965492
128,0.15,0.1484375,19,mixture,0.45,correlated,39,0.120796783625731,0.0011397536501213355,1.0011386550871146,1.0201749007332326
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,39,0.0720029239766082,9.682208235030506e-05,1.0000968163095896,1.0017409315642454
128,0.15,0.1484375,19,mixture,0.45,correlated,40,0.11385233918128655,0.0009305542185645773,1.0009299312008924,1.01655347231706
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,40,0.07419590643274854,0.00019342534573227042,1.0001933832723804,1.0034681699293593
128,0.15,0.1484375,19,mixture,0.45,correlated,41,0.12024853801169591,0.0012817586627497815,1.0012803748214463,1.022644517289296
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,41,0.06652046783625731,9.784182123188808e-05,1.000097835691474,1.0017591717507177
128,0.15,0.1484375,19,mixture,0.45,correlated,42,0.10361842105263158,0.0008129677032380381,1.0008124575964823,1.0144722786331817
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,42,0.0670687134502924,0.00011186323085365468,1.000111854962829,1.002010867168227
128,0.15,0.1484375,19,mixture,0.45,correlated,43,0.12682748538011696,0.0013903566047263674,1.0013890416810427,1.024615586919924
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,43,0.07309941520467836,0.0001285826995996097,1.0001285699852687,1.0023103877442556
128,0.15,0.1484375,19,mixture,0.45,correlated,44,0.1164108187134503,0.001226335854535744,1.0012252028171245,1.0217210277799518
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,44,0.06889619883040936,0.00010017022501150266,1.0001001639796647,1.0018010456297683
128,0.15,0.1484375,19,mixture,0.45,correlated,45,0.13194444444444445,0.0015896624446757668,1.0015876105566388,1.0279852626188337
128,0.15,0.1484375,19,mixture,0.45,uncorrelated,45,0.07785087719298246,0.00017474712855127466,1.0001747063629665,1.003132398374652
128,0.15,0.1484375,19,mixture,0.45,correlated,46,0.120796783625731,0.0010704517708377522,1.0010694880212432,1.018967798392451
